customer_id,product_name,product_id,interaction_type,interaction_date
547ed943-1a93-4c91-8dbf-054ba226850b,Loans,1,viewed,2024-06-15
547ed943-1a93-4c91-8dbf-054ba226850b,Mobile banking,4,viewed,2024-11-20
547ed943-1a93-4c91-8dbf-054ba226850b,Credit cards,6,viewed,2024-02-08
547ed943-1a93-4c91-8dbf-054ba226850b,Loans,1,clicked,2024-09-21
547ed943-1a93-4c91-8dbf-054ba226850b,Internet banking,3,purchased,2024-01-03
547ed943-1a93-4c91-8dbf-054ba226850b,Financial education,5,purchased,2024-03-16
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Credit cards,6,viewed,2024-07-16
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Internet banking,3,viewed,2024-01-03
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Mobile banking,4,clicked,2024-05-13
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Financial education,5,purchased,2024-09-19
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Debit cards,7,purchased,2024-04-27
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Internet banking,3,clicked,2024-06-29
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Loans,1,viewed,2024-12-03
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Savings accounts,2,viewed,2024-07-10
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Loans,1,purchased,2024-05-13
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Debit cards,7,viewed,2024-11-05
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Mobile banking,4,purchased,2024-08-28
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Insurance,8,purchased,2024-11-12
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Insurance,8,purchased,2024-02-12
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Insurance,8,purchased,2024-10-09
413760c5-7bb8-4265-bec0-4fd3ca980ad7,Insurance,8,purchased,2024-11-06
fa4cc672-0d35-4f76-b701-0eb614572426,Credit cards,6,clicked,2024-05-03
fa4cc672-0d35-4f76-b701-0eb614572426,Debit cards,7,purchased,2024-06-06
fa4cc672-0d35-4f76-b701-0eb614572426,Loans,1,viewed,2024-04-12
fa4cc672-0d35-4f76-b701-0eb614572426,Financial education,5,clicked,2024-08-17
fa4cc672-0d35-4f76-b701-0eb614572426,Savings accounts,2,viewed,2024-07-07
fa4cc672-0d35-4f76-b701-0eb614572426,Insurance,8,viewed,2024-03-10
fa4cc672-0d35-4f76-b701-0eb614572426,Mobile banking,4,purchased,2024-11-06
fa4cc672-0d35-4f76-b701-0eb614572426,Mobile banking,4,purchased,2024-09-17
fa4cc672-0d35-4f76-b701-0eb614572426,Insurance,8,viewed,2024-08-20
fa4cc672-0d35-4f76-b701-0eb614572426,Debit cards,7,clicked,2024-09-07
fa4cc672-0d35-4f76-b701-0eb614572426,Debit cards,7,viewed,2024-07-24
fa4cc672-0d35-4f76-b701-0eb614572426,Mobile banking,4,viewed,2024-06-15
fa4cc672-0d35-4f76-b701-0eb614572426,Internet banking,3,viewed,2024-03-04
fa4cc672-0d35-4f76-b701-0eb614572426,Financial education,5,clicked,2024-07-20
fa4cc672-0d35-4f76-b701-0eb614572426,Credit cards,6,viewed,2024-07-04
b71d4584-9810-488b-9d3d-b025999c9060,Debit cards,7,purchased,2024-04-27
b71d4584-9810-488b-9d3d-b025999c9060,Mobile banking,4,viewed,2024-07-18
b71d4584-9810-488b-9d3d-b025999c9060,Internet banking,3,purchased,2024-03-16
b71d4584-9810-488b-9d3d-b025999c9060,Loans,1,viewed,2024-06-22
b71d4584-9810-488b-9d3d-b025999c9060,Credit cards,6,purchased,2024-07-17
b71d4584-9810-488b-9d3d-b025999c9060,Internet banking,3,clicked,2024-04-30
b71d4584-9810-488b-9d3d-b025999c9060,Internet banking,3,purchased,2024-02-13
b71d4584-9810-488b-9d3d-b025999c9060,Loans,1,clicked,2024-02-03
b71d4584-9810-488b-9d3d-b025999c9060,Debit cards,7,purchased,2024-05-06
b71d4584-9810-488b-9d3d-b025999c9060,Loans,1,viewed,2024-11-28
b71d4584-9810-488b-9d3d-b025999c9060,Credit cards,6,clicked,2024-07-23
b71d4584-9810-488b-9d3d-b025999c9060,Savings accounts,2,clicked,2024-06-16
b71d4584-9810-488b-9d3d-b025999c9060,Loans,1,purchased,2024-03-08
b71d4584-9810-488b-9d3d-b025999c9060,Savings accounts,2,purchased,2024-03-14
b71d4584-9810-488b-9d3d-b025999c9060,Loans,1,clicked,2024-10-23
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Financial education,5,clicked,2024-09-05
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Savings accounts,2,clicked,2024-03-18
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Mobile banking,4,clicked,2024-05-07
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Internet banking,3,viewed,2024-01-30
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Mobile banking,4,clicked,2024-07-25
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Mobile banking,4,clicked,2024-07-30
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Savings accounts,2,purchased,2024-05-24
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Savings accounts,2,viewed,2024-05-04
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Insurance,8,viewed,2024-06-23
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Credit cards,6,viewed,2024-03-05
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Mobile banking,4,clicked,2024-09-21
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Insurance,8,viewed,2024-10-15
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Internet banking,3,viewed,2024-09-30
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Credit cards,6,clicked,2024-05-11
6cd58be2-d94c-4a6f-bac8-b692d1d287e6,Savings accounts,2,viewed,2024-11-29
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Savings accounts,2,clicked,2024-08-26
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Savings accounts,2,viewed,2024-02-06
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Savings accounts,2,purchased,2024-06-21
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Insurance,8,clicked,2024-07-23
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Debit cards,7,purchased,2024-11-25
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Credit cards,6,viewed,2024-03-21
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Credit cards,6,clicked,2024-06-23
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Credit cards,6,purchased,2024-06-09
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Debit cards,7,clicked,2024-04-12
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Financial education,5,clicked,2024-05-08
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Insurance,8,viewed,2024-01-04
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Debit cards,7,viewed,2024-08-15
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Mobile banking,4,viewed,2024-05-30
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Credit cards,6,purchased,2024-04-30
62c4bd23-b04b-47b8-ac99-a7e7e2b154a7,Loans,1,purchased,2024-10-02
035c5d9e-4d97-4279-8083-5d16358f2384,Financial education,5,viewed,2024-08-05
035c5d9e-4d97-4279-8083-5d16358f2384,Loans,1,purchased,2024-01-15
035c5d9e-4d97-4279-8083-5d16358f2384,Internet banking,3,purchased,2024-04-04
035c5d9e-4d97-4279-8083-5d16358f2384,Debit cards,7,purchased,2024-09-26
035c5d9e-4d97-4279-8083-5d16358f2384,Credit cards,6,clicked,2024-03-14
035c5d9e-4d97-4279-8083-5d16358f2384,Debit cards,7,purchased,2024-09-10
035c5d9e-4d97-4279-8083-5d16358f2384,Internet banking,3,purchased,2024-07-16
035c5d9e-4d97-4279-8083-5d16358f2384,Savings accounts,2,clicked,2024-06-30
035c5d9e-4d97-4279-8083-5d16358f2384,Loans,1,clicked,2024-09-25
035c5d9e-4d97-4279-8083-5d16358f2384,Debit cards,7,clicked,2024-12-03
035c5d9e-4d97-4279-8083-5d16358f2384,Insurance,8,clicked,2024-03-14
035c5d9e-4d97-4279-8083-5d16358f2384,Insurance,8,clicked,2024-10-27
035c5d9e-4d97-4279-8083-5d16358f2384,Internet banking,3,viewed,2024-08-20
035c5d9e-4d97-4279-8083-5d16358f2384,Mobile banking,4,purchased,2024-01-24
035c5d9e-4d97-4279-8083-5d16358f2384,Mobile banking,4,viewed,2024-01-16
96e37210-85b1-43d1-b5f2-86dfe770d816,Financial education,5,viewed,2024-08-27
96e37210-85b1-43d1-b5f2-86dfe770d816,Insurance,8,purchased,2024-05-12
96e37210-85b1-43d1-b5f2-86dfe770d816,Financial education,5,viewed,2024-10-21
96e37210-85b1-43d1-b5f2-86dfe770d816,Internet banking,3,purchased,2024-05-25
96e37210-85b1-43d1-b5f2-86dfe770d816,Credit cards,6,viewed,2024-07-04
96e37210-85b1-43d1-b5f2-86dfe770d816,Insurance,8,purchased,2024-02-25
96e37210-85b1-43d1-b5f2-86dfe770d816,Insurance,8,viewed,2024-07-16
96e37210-85b1-43d1-b5f2-86dfe770d816,Loans,1,clicked,2024-05-06
96e37210-85b1-43d1-b5f2-86dfe770d816,Internet banking,3,purchased,2024-01-11
96e37210-85b1-43d1-b5f2-86dfe770d816,Loans,1,viewed,2024-12-05
96e37210-85b1-43d1-b5f2-86dfe770d816,Mobile banking,4,purchased,2024-01-30
96e37210-85b1-43d1-b5f2-86dfe770d816,Loans,1,purchased,2024-04-01
96e37210-85b1-43d1-b5f2-86dfe770d816,Credit cards,6,viewed,2024-10-28
96e37210-85b1-43d1-b5f2-86dfe770d816,Loans,1,viewed,2024-08-27
96e37210-85b1-43d1-b5f2-86dfe770d816,Insurance,8,clicked,2024-04-04
46446fa6-cd12-4b6f-87b0-754132afed2d,Savings accounts,2,clicked,2024-11-10
46446fa6-cd12-4b6f-87b0-754132afed2d,Internet banking,3,viewed,2024-04-12
46446fa6-cd12-4b6f-87b0-754132afed2d,Financial education,5,purchased,2024-08-22
46446fa6-cd12-4b6f-87b0-754132afed2d,Financial education,5,viewed,2024-06-12
46446fa6-cd12-4b6f-87b0-754132afed2d,Debit cards,7,purchased,2024-11-16
46446fa6-cd12-4b6f-87b0-754132afed2d,Debit cards,7,viewed,2024-08-14
46446fa6-cd12-4b6f-87b0-754132afed2d,Debit cards,7,purchased,2024-01-08
46446fa6-cd12-4b6f-87b0-754132afed2d,Internet banking,3,clicked,2024-07-25
46446fa6-cd12-4b6f-87b0-754132afed2d,Credit cards,6,clicked,2024-07-08
46446fa6-cd12-4b6f-87b0-754132afed2d,Credit cards,6,clicked,2024-08-04
46446fa6-cd12-4b6f-87b0-754132afed2d,Savings accounts,2,purchased,2024-03-01
46446fa6-cd12-4b6f-87b0-754132afed2d,Debit cards,7,clicked,2024-10-05
46446fa6-cd12-4b6f-87b0-754132afed2d,Credit cards,6,purchased,2024-04-17
46446fa6-cd12-4b6f-87b0-754132afed2d,Debit cards,7,purchased,2024-07-04
46446fa6-cd12-4b6f-87b0-754132afed2d,Mobile banking,4,viewed,2024-04-06
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Mobile banking,4,viewed,2024-09-26
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Mobile banking,4,purchased,2024-08-26
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Financial education,5,viewed,2024-07-16
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Internet banking,3,purchased,2024-04-30
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Debit cards,7,purchased,2024-03-05
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Credit cards,6,purchased,2024-11-30
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Mobile banking,4,purchased,2024-05-08
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Financial education,5,viewed,2024-12-03
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Savings accounts,2,purchased,2024-10-25
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Loans,1,purchased,2024-10-13
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Debit cards,7,purchased,2024-11-05
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Internet banking,3,clicked,2024-04-02
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Loans,1,clicked,2024-09-06
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Debit cards,7,purchased,2024-03-30
26bb9987-f7e6-4fd1-a4b2-3aba5b65428d,Insurance,8,viewed,2024-09-07
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Internet banking,3,purchased,2024-05-19
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Debit cards,7,clicked,2024-11-29
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Savings accounts,2,viewed,2024-08-29
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Insurance,8,purchased,2024-08-12
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Savings accounts,2,purchased,2024-07-01
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Insurance,8,viewed,2024-06-25
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Insurance,8,clicked,2024-04-07
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Loans,1,clicked,2024-08-07
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Credit cards,6,clicked,2024-05-05
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Internet banking,3,clicked,2024-01-04
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Insurance,8,purchased,2024-06-14
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Loans,1,purchased,2024-10-01
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Savings accounts,2,viewed,2024-05-28
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Savings accounts,2,clicked,2024-10-26
9894d2a0-5f2c-4269-9eb7-75ff878e284d,Savings accounts,2,viewed,2024-04-28
24b6c878-cfcd-4935-9462-7bde3af71b0e,Savings accounts,2,clicked,2024-10-23
24b6c878-cfcd-4935-9462-7bde3af71b0e,Financial education,5,viewed,2024-08-26
24b6c878-cfcd-4935-9462-7bde3af71b0e,Internet banking,3,viewed,2024-11-15
24b6c878-cfcd-4935-9462-7bde3af71b0e,Mobile banking,4,clicked,2024-11-18
24b6c878-cfcd-4935-9462-7bde3af71b0e,Insurance,8,purchased,2024-10-06
24b6c878-cfcd-4935-9462-7bde3af71b0e,Insurance,8,viewed,2024-04-09
24b6c878-cfcd-4935-9462-7bde3af71b0e,Financial education,5,purchased,2024-03-09
24b6c878-cfcd-4935-9462-7bde3af71b0e,Debit cards,7,viewed,2024-11-18
24b6c878-cfcd-4935-9462-7bde3af71b0e,Savings accounts,2,clicked,2024-10-07
24b6c878-cfcd-4935-9462-7bde3af71b0e,Loans,1,viewed,2024-06-12
24b6c878-cfcd-4935-9462-7bde3af71b0e,Mobile banking,4,viewed,2024-06-16
24b6c878-cfcd-4935-9462-7bde3af71b0e,Debit cards,7,clicked,2024-08-31
24b6c878-cfcd-4935-9462-7bde3af71b0e,Financial education,5,viewed,2024-11-12
24b6c878-cfcd-4935-9462-7bde3af71b0e,Mobile banking,4,purchased,2024-09-21
24b6c878-cfcd-4935-9462-7bde3af71b0e,Debit cards,7,clicked,2024-05-10
0c054c88-8abb-485f-9d33-362a0ba4cf72,Mobile banking,4,clicked,2024-01-10
0c054c88-8abb-485f-9d33-362a0ba4cf72,Insurance,8,viewed,2024-04-28
0c054c88-8abb-485f-9d33-362a0ba4cf72,Internet banking,3,purchased,2024-06-03
0c054c88-8abb-485f-9d33-362a0ba4cf72,Loans,1,clicked,2024-06-13
0c054c88-8abb-485f-9d33-362a0ba4cf72,Credit cards,6,purchased,2024-10-29
0c054c88-8abb-485f-9d33-362a0ba4cf72,Mobile banking,4,viewed,2024-11-05
0c054c88-8abb-485f-9d33-362a0ba4cf72,Insurance,8,purchased,2024-05-13
0c054c88-8abb-485f-9d33-362a0ba4cf72,Financial education,5,clicked,2024-07-30
0c054c88-8abb-485f-9d33-362a0ba4cf72,Savings accounts,2,clicked,2024-04-22
0c054c88-8abb-485f-9d33-362a0ba4cf72,Savings accounts,2,purchased,2024-07-19
0c054c88-8abb-485f-9d33-362a0ba4cf72,Debit cards,7,purchased,2024-01-20
0c054c88-8abb-485f-9d33-362a0ba4cf72,Credit cards,6,viewed,2024-07-05
0c054c88-8abb-485f-9d33-362a0ba4cf72,Financial education,5,clicked,2024-06-26
0c054c88-8abb-485f-9d33-362a0ba4cf72,Mobile banking,4,viewed,2024-06-20
0c054c88-8abb-485f-9d33-362a0ba4cf72,Financial education,5,clicked,2024-06-02
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Internet banking,3,clicked,2024-10-09
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Financial education,5,viewed,2024-10-18
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Loans,1,purchased,2024-05-30
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Financial education,5,viewed,2024-06-05
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Savings accounts,2,purchased,2024-02-04
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Credit cards,6,viewed,2024-10-06
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Internet banking,3,purchased,2024-04-07
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Debit cards,7,viewed,2024-11-22
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Credit cards,6,clicked,2024-08-15
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Savings accounts,2,viewed,2024-10-09
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Credit cards,6,purchased,2024-08-28
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Loans,1,clicked,2024-02-22
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Credit cards,6,purchased,2024-08-10
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Insurance,8,clicked,2024-04-16
a0c2c2b1-6b78-4ffc-b81f-8e935f9b594e,Debit cards,7,purchased,2024-02-12
8ab62f15-f86c-4ad0-a4df-01782189dc66,Financial education,5,viewed,2024-03-06
8ab62f15-f86c-4ad0-a4df-01782189dc66,Credit cards,6,clicked,2024-09-22
8ab62f15-f86c-4ad0-a4df-01782189dc66,Savings accounts,2,viewed,2024-09-19
8ab62f15-f86c-4ad0-a4df-01782189dc66,Savings accounts,2,viewed,2024-04-22
8ab62f15-f86c-4ad0-a4df-01782189dc66,Credit cards,6,viewed,2024-10-01
8ab62f15-f86c-4ad0-a4df-01782189dc66,Mobile banking,4,clicked,2024-08-15
8ab62f15-f86c-4ad0-a4df-01782189dc66,Mobile banking,4,purchased,2024-10-22
8ab62f15-f86c-4ad0-a4df-01782189dc66,Credit cards,6,clicked,2024-03-07
8ab62f15-f86c-4ad0-a4df-01782189dc66,Mobile banking,4,viewed,2024-10-14
8ab62f15-f86c-4ad0-a4df-01782189dc66,Savings accounts,2,viewed,2024-05-10
8ab62f15-f86c-4ad0-a4df-01782189dc66,Loans,1,purchased,2024-01-29
8ab62f15-f86c-4ad0-a4df-01782189dc66,Mobile banking,4,viewed,2024-09-09
8ab62f15-f86c-4ad0-a4df-01782189dc66,Loans,1,clicked,2024-05-04
8ab62f15-f86c-4ad0-a4df-01782189dc66,Mobile banking,4,purchased,2024-11-22
8ab62f15-f86c-4ad0-a4df-01782189dc66,Insurance,8,clicked,2024-09-12
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Financial education,5,purchased,2024-01-26
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Credit cards,6,purchased,2024-03-16
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Loans,1,purchased,2024-11-02
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Credit cards,6,purchased,2024-11-24
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Loans,1,purchased,2024-02-06
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Credit cards,6,purchased,2024-10-06
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Credit cards,6,viewed,2024-04-25
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Insurance,8,viewed,2024-01-25
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Credit cards,6,purchased,2024-05-13
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Internet banking,3,clicked,2024-05-25
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Mobile banking,4,viewed,2024-02-23
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Loans,1,clicked,2024-02-05
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Loans,1,purchased,2024-07-14
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Debit cards,7,clicked,2024-07-07
ba7339ab-3886-4b80-a1f2-e9d78b27d8b3,Insurance,8,purchased,2024-09-21
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,purchased,2024-03-22
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,viewed,2024-02-16
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,viewed,2024-07-16
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,clicked,2024-08-10
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Debit cards,7,clicked,2024-07-08
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,purchased,2024-11-04
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Credit cards,6,clicked,2024-02-06
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Internet banking,3,clicked,2024-09-20
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Debit cards,7,clicked,2024-09-11
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Financial education,5,viewed,2024-06-13
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Insurance,8,clicked,2024-11-29
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Insurance,8,viewed,2024-04-12
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Loans,1,purchased,2024-02-08
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Insurance,8,purchased,2024-10-18
a279c5f5-8f55-44cc-bc1f-ade48a79c2fe,Insurance,8,viewed,2024-06-24
47eba214-5233-4663-a76d-647cebff430b,Savings accounts,2,purchased,2024-08-20
47eba214-5233-4663-a76d-647cebff430b,Financial education,5,viewed,2024-09-23
47eba214-5233-4663-a76d-647cebff430b,Debit cards,7,clicked,2024-10-20
47eba214-5233-4663-a76d-647cebff430b,Loans,1,purchased,2024-03-19
47eba214-5233-4663-a76d-647cebff430b,Insurance,8,clicked,2024-08-24
47eba214-5233-4663-a76d-647cebff430b,Debit cards,7,purchased,2024-01-15
47eba214-5233-4663-a76d-647cebff430b,Financial education,5,viewed,2024-06-07
47eba214-5233-4663-a76d-647cebff430b,Mobile banking,4,viewed,2024-07-01
47eba214-5233-4663-a76d-647cebff430b,Loans,1,viewed,2024-08-12
47eba214-5233-4663-a76d-647cebff430b,Debit cards,7,viewed,2024-11-27
47eba214-5233-4663-a76d-647cebff430b,Savings accounts,2,clicked,2024-02-11
47eba214-5233-4663-a76d-647cebff430b,Mobile banking,4,purchased,2024-01-26
47eba214-5233-4663-a76d-647cebff430b,Internet banking,3,purchased,2024-10-31
47eba214-5233-4663-a76d-647cebff430b,Financial education,5,purchased,2024-03-17
47eba214-5233-4663-a76d-647cebff430b,Credit cards,6,purchased,2024-03-06
73e885ec-0b22-4f61-86ec-a9802aec25ab,Credit cards,6,viewed,2024-11-28
73e885ec-0b22-4f61-86ec-a9802aec25ab,Loans,1,purchased,2024-11-04
73e885ec-0b22-4f61-86ec-a9802aec25ab,Internet banking,3,clicked,2024-02-14
73e885ec-0b22-4f61-86ec-a9802aec25ab,Loans,1,clicked,2024-01-28
73e885ec-0b22-4f61-86ec-a9802aec25ab,Loans,1,clicked,2024-05-05
73e885ec-0b22-4f61-86ec-a9802aec25ab,Internet banking,3,purchased,2024-07-06
73e885ec-0b22-4f61-86ec-a9802aec25ab,Mobile banking,4,purchased,2024-03-26
73e885ec-0b22-4f61-86ec-a9802aec25ab,Debit cards,7,viewed,2024-04-04
73e885ec-0b22-4f61-86ec-a9802aec25ab,Financial education,5,viewed,2024-02-16
73e885ec-0b22-4f61-86ec-a9802aec25ab,Credit cards,6,viewed,2024-06-26
73e885ec-0b22-4f61-86ec-a9802aec25ab,Debit cards,7,clicked,2024-06-10
73e885ec-0b22-4f61-86ec-a9802aec25ab,Loans,1,clicked,2024-11-15
73e885ec-0b22-4f61-86ec-a9802aec25ab,Credit cards,6,viewed,2024-08-23
73e885ec-0b22-4f61-86ec-a9802aec25ab,Financial education,5,clicked,2024-05-13
73e885ec-0b22-4f61-86ec-a9802aec25ab,Savings accounts,2,purchased,2024-09-27
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Loans,1,viewed,2024-09-21
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Mobile banking,4,clicked,2024-04-16
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Savings accounts,2,purchased,2024-03-10
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Savings accounts,2,viewed,2024-02-25
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Debit cards,7,purchased,2024-05-14
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Internet banking,3,viewed,2024-03-17
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Credit cards,6,viewed,2024-05-23
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Financial education,5,purchased,2024-07-18
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Debit cards,7,purchased,2024-04-01
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Mobile banking,4,clicked,2024-09-22
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Credit cards,6,viewed,2024-08-26
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Financial education,5,clicked,2024-08-07
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Internet banking,3,clicked,2024-08-19
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Loans,1,clicked,2024-04-07
5126ef34-22ec-45b0-932d-bc1f228ad5c4,Internet banking,3,viewed,2024-05-30
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Savings accounts,2,viewed,2024-01-28
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Savings accounts,2,viewed,2024-07-25
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Insurance,8,purchased,2024-04-18
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Internet banking,3,clicked,2024-03-18
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Debit cards,7,clicked,2024-06-04
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Insurance,8,viewed,2024-03-22
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Internet banking,3,purchased,2024-07-20
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Internet banking,3,viewed,2024-02-07
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Loans,1,purchased,2024-11-11
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Loans,1,viewed,2024-09-10
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Financial education,5,purchased,2024-02-27
a49b72aa-1206-4daf-b3b9-8631899ff5fc,Mobile banking,4,clicked,2024-07-05
